1,27,20893,466709,0,1,1
1,36,40216,401741,0,0,1
1,38,25687,373753,1,0,1
1,37,33206,178780,1,1,1
1,40,47958,179952,1,0,1
1,35,38701,457336,1,1,1
1,34,14671,327434,0,0,1
1,37,12463,470180,0,1,1
1,29,28984,204358,1,1,1
1,28,11277,430846,0,0,1
1,31,19881,360608,0,0,1
1,32,38953,480778,1,0,1
1,34,49334,423270,1,0,1
1,34,18289,179720,1,1,1
1,37,22957,117931,0,0,1
1,37,15219,280027,1,1,0
1,38,28075,398117,0,1,0
1,38,23407,182895,0,1,0
1,38,15687,217303,0,0,0
1,37,11789,182542,1,0,0
1,38,28708,181163,0,1,0
1,31,47890,263648,0,1,0
1,35,31622,221837,1,1,0
1,34,28009,330492,1,1,0
1,28,27236,212013,1,0,0
1,37,42126,394508,0,1,0
1,37,31132,353915,1,0,0
1,36,24456,274592,0,0,0
1,32,46630,394695,0,1,0
1,32,17224,417836,1,1,0
1,35,35266,497356,1,0,0
1,31,25982,160169,0,0,0
1,34,40382,212902,1,0,0
1,32,35096,392871,0,0,0
1,40,35031,413981,1,0,0
1,26,46291,134605,0,0,0
1,25,34569,223395,1,1,0
1,30,39271,303379,1,1,0
1,28,39172,302938,0,1,0
1,36,26483,321779,0,0,0
1,33,40567,130181,0,1,0
1,26,34928,250550,0,0,0
1,32,33779,463398,0,0,0
1,29,47690,199962,0,1,0
1,27,22009,112307,1,0,0
1,34,38271,382938,0,1,0
1,33,38533,455945,0,1,0
1,29,28335,282589,1,0,0
1,31,47381,390726,0,0,0
1,39,41692,100503,1,1,0
1,40,14558,331560,1,1,0
1,33,18569,124909,1,1,0
1,27,35857,256045,0,0,0
1,30,42598,207611,0,0,0
1,33,13613,385018,1,1,0
1,36,31807,422113,1,1,0
1,33,12858,177533,0,1,0
1,26,49918,348130,0,0,0
1,31,22283,344449,1,1,0
1,28,30313,124891,0,0,0
1,50,45924,714008,0,1,1
1,44,32153,875201,0,0,1
1,40,43537,308367,0,1,1
1,46,58305,602815,0,0,1
1,50,49350,586552,0,0,1
1,45,47174,1182950,1,0,1
1,40,38365,399771,1,0,1
1,42,54773,721075,1,1,1
1,46,45964,1176632,1,1,1
1,48,29435,721283,1,1,1
1,45,61675,1031787,1,0,1
1,42,61661,407018,1,1,1
1,49,28423,745639,1,0,1
1,40,31744,974310,1,0,1
1,44,54659,339916,1,1,1
1,45,36623,452134,1,0,1
1,43,35219,886195,1,1,1
1,43,62771,1066739,1,0,1
1,47,41877,700705,1,1,1
1,50,37160,367677,1,0,1
1,42,28150,733585,1,1,1
1,45,46584,1082252,1,0,1
1,50,51432,1112892,1,1,1
1,40,58543,951305,1,1,1
1,41,53869,365232,1,1,1
1,50,65318,954637,1,0,1
1,42,57726,792493,1,1,1
1,47,36983,758407,1,1,1
1,41,25114,469114,1,0,1
1,43,40626,711120,1,1,1
1,41,44478,685814,1,0,1
1,46,45663,975775,1,1,1
1,50,57569,1053324,1,0,1
1,40,62637,1111405,1,0,1
1,43,56113,399782,1,0,1
1,42,35810,639807,1,0,1
1,50,39601,655696,1,1,1
1,42,45831,980691,1,0,1
1,46,37645,1189790,1,0,1
1,42,58618,542609,1,1,1
1,43,45641,828526,1,0,1
1,49,58134,949883,1,0,1
1,48,69143,1008312,1,0,1
1,48,31958,1079308,1,1,1
1,40,68535,573340,1,1,1
1,45,66770,557378,1,0,1
1,44,52906,1025111,1,1,1
1,50,29881,1000944,1,1,1
1,45,61935,615704,1,1,1
1,41,56797,1051252,0,0,1
1,46,56473,1037270,0,1,1
1,43,47449,894391,0,1,1
1,40,35966,683119,0,1,1
1,45,28256,560423,0,1,1
1,42,34927,581383,0,0,1
1,43,55257,362415,0,1,1
1,50,50477,1145014,0,1,1
1,41,40284,703627,0,1,1
1,41,38531,374902,0,1,1
1,47,65399,571042,0,0,1
1,44,30311,792246,1,1,1
1,41,25022,590877,1,1,1
1,43,47626,1070585,1,0,1
1,43,38584,332031,1,1,1
1,49,28576,1197893,1,1,1
1,43,29350,930075,1,1,1
1,50,47206,774421,1,0,1
1,41,42644,989176,1,1,1
1,42,51974,435297,1,0,1
1,49,33954,492343,1,0,1
1,43,66297,427429,1,0,1
1,47,33207,396843,1,1,1
1,50,43746,948595,1,0,1
1,47,59373,633206,1,1,1
1,50,64208,405076,1,0,1
1,47,52605,982279,1,1,1
1,49,44071,994472,1,0,1
1,41,62116,918702,1,1,1
1,49,62931,890932,1,0,1
1,46,35850,669640,1,1,1
1,41,50918,928817,1,1,1
1,45,54513,997202,1,1,1
1,46,35959,888076,1,0,1
1,50,33804,909340,1,0,1
1,48,49705,373955,1,1,1
1,49,63533,955267,1,1,1
1,41,62744,1175660,1,1,1
1,44,50712,597232,1,0,1
1,42,50753,486357,1,1,1
1,40,68742,795701,1,0,1
1,49,33852,938420,1,1,1
1,40,36650,414385,1,1,1
1,46,52131,791664,1,1,1
1,48,29162,590945,1,0,1
1,46,46118,454638,1,1,1
1,44,56504,970255,1,0,1
1,43,55579,1090015,1,1,1
1,46,58047,383378,1,0,1
1,45,30276,899585,1,0,1
1,47,51515,786152,1,0,1
1,46,41017,725383,1,0,1
1,45,56656,764690,1,0,1
1,46,41194,685605,1,1,1
1,49,42378,985746,1,0,1
1,42,49785,555975,1,0,1
1,45,55788,1072984,0,0,0
1,45,64734,557989,0,0,0
1,47,55374,399004,0,1,0
1,48,54735,871373,0,1,0
1,44,58514,1103891,0,0,0
1,42,64848,532029,0,1,0
1,45,50464,481788,0,0,0
1,45,59013,691181,0,1,0
1,49,44107,491869,0,0,0
1,41,27210,937629,0,1,0
1,42,39432,634659,1,0,0
1,45,49639,506934,1,0,0
1,44,58623,997310,1,1,0
1,45,48376,1024788,1,0,0
1,41,44150,766763,1,1,0
1,43,56344,981297,0,0,0
1,44,69290,1051157,0,0,0
1,44,64658,683148,0,1,0
1,40,34838,569237,0,0,0
1,41,52812,1164038,0,0,0
1,45,56756,624441,0,1,0
1,41,28059,1071421,0,1,0
1,50,63744,710835,0,0,0
1,44,35168,1028875,0,0,0
1,40,58777,376504,1,1,0
1,48,68988,838067,1,0,0
1,46,47303,410198,1,1,0
1,47,40464,741482,1,1,0
1,43,64377,555684,1,0,0
1,41,28391,520308,1,1,0
1,46,33665,1189590,1,1,0
1,42,53836,848541,1,0,0
1,46,69096,752535,1,0,0
1,43,55720,853577,1,0,0
1,42,38085,565526,1,1,0
1,45,61863,698391,0,0,0
1,43,60723,1149518,0,0,0
1,48,33973,642536,0,0,0
1,43,61886,696022,0,0,0
1,43,28212,870896,0,1,0
1,43,38099,722446,0,0,0
1,48,55479,496152,0,1,0
1,49,29822,1077721,0,1,0
1,46,66489,387389,0,1,0
1,41,41394,619864,0,1,0
1,52,224138,1804600,1,1,1
1,57,184247,1163687,0,1,1
1,56,180500,1447089,0,1,1
1,54,206575,1895289,1,1,1
1,58,245694,1228057,1,1,1
1,60,213181,1498557,1,1,1
1,57,228744,1975266,0,1,1
1,60,208005,1304788,1,1,1
1,51,247870,1130680,0,1,1
1,60,223625,1156301,0,1,1
1,58,183084,1041610,1,1,1
1,53,166528,1987509,1,1,1
1,55,151689,1182650,1,1,1
1,51,206169,1828900,1,1,1
1,50,213690,1656238,0,1,1
1,57,217873,1267145,1,1,1
1,58,192745,1217762,1,1,1
1,53,212553,1834016,1,1,1
1,54,207310,1692082,0,1,1
1,60,244313,1068338,0,1,1
1,56,199636,1525749,0,1,1
1,60,165996,1623434,1,1,1
1,51,247345,1328578,0,1,1
1,57,225110,1630958,0,1,1
1,60,156662,1166555,1,1,1
1,52,181728,1090732,1,1,1
1,53,206336,1675402,0,1,1
1,59,226662,1915304,1,1,1
1,52,196752,1658698,1,1,1
1,58,191036,1475618,1,1,1
1,57,193097,1153466,0,1,1
1,54,233966,1188339,0,1,1
1,55,185106,1322867,1,1,1
1,55,237363,1927293,0,1,1
1,56,225692,1483061,0,1,1
1,57,235945,1333840,0,1,1
1,58,156450,1125980,1,1,1
1,59,180566,1643333,0,1,1
1,56,249175,1806156,1,1,1
1,55,170531,1323418,0,1,1
1,56,246595,1314162,1,1,1
1,53,164188,1623043,1,1,1
1,55,221017,1766356,0,1,1
1,51,245574,1936209,0,1,1
1,52,242955,1625066,0,1,1
1,55,222357,1169097,0,1,1
1,60,207784,1059520,0,1,1
1,53,168556,1932774,1,1,1
1,60,201969,1644070,0,1,1
1,54,224332,1808055,1,1,1
1,50,158561,1395982,1,1,0
1,52,195656,1452724,1,1,0
1,52,161981,1216155,0,1,0
1,58,166619,1678395,1,1,0
1,59,189416,1531793,0,1,0
1,56,217892,1293193,1,1,0
1,58,177844,1892161,1,1,0
1,51,199974,1351666,1,1,0
1,53,202159,1510485,0,1,0
1,51,195138,1597365,0,1,0
1,50,237589,1823031,1,1,1
1,57,211066,1740036,1,1,1
1,60,201717,1114379,1,1,1
1,52,169417,1197119,1,1,1
1,56,189144,1014450,1,1,1
1,50,193688,1391648,1,1,1
1,60,207673,1856725,0,1,1
1,58,203382,1950697,0,1,1
1,52,233907,1034375,1,1,1
1,52,195741,1456543,0,1,1
1,55,150949,1050009,1,1,0
1,53,157401,1872759,0,1,0
1,53,182095,1358219,1,1,0
1,51,184973,1908178,0,1,0
1,59,160684,1705199,0,1,0
1,57,248625,1342061,1,1,1
1,57,203493,1649490,1,1,1
1,57,154143,1284706,1,1,1
1,51,242527,1483196,0,1,1
1,57,208452,1850838,0,1,1
1,50,202490,1716871,1,1,0
1,54,203772,1448698,1,1,0
1,55,242432,1425906,1,1,0
1,60,242424,1687963,0,1,0
1,54,176267,1226038,1,1,0
1,57,248101,1330085,1,1,0
1,53,208048,1673419,0,1,0
1,58,227312,1706700,1,1,0
1,55,184588,1397790,0,1,0
1,53,210589,1373686,1,1,1
1,53,203160,1843119,1,1,1
1,52,194244,1144991,0,1,1
1,56,217104,1643995,0,1,1
1,56,193823,1552608,0,1,1
1,54,170591,1608528,1,1,1
1,58,173274,1562153,0,1,1
1,58,205364,1979776,0,1,1
1,53,216750,1958059,0,1,1
1,56,216548,1862929,0,1,1
1,52,216451,1494962,0,1,1
1,56,223201,1032049,0,1,1
1,50,213073,1858605,0,1,1
1,55,246148,1059467,1,1,1
1,59,211741,1563777,1,1,1
1,53,231591,1278684,1,1,1
1,55,165252,1326420,0,0,1
1,57,244415,1940150,1,0,1
1,50,206611,1720522,1,0,1
1,53,161013,1293127,1,0,1
1,50,244536,1760107,1,0,1
1,51,198402,1238217,1,0,1
1,57,160035,1079194,0,0,1
1,56,248381,1300590,1,0,1
1,54,179819,1399306,0,0,1
1,57,209504,1833754,0,0,1
1,58,216503,1639578,0,0,1
1,58,174635,1752104,1,0,1
1,56,178542,1674796,0,0,1
1,59,186750,1478827,1,0,1
1,50,193835,1657652,1,0,1
1,52,233473,1993423,1,0,0
1,52,152734,1592379,0,0,0
1,56,179906,1085956,0,0,0
1,54,201019,1290072,0,0,0
1,57,183901,1475569,0,0,0
1,57,218376,1447180,1,0,0
1,51,203159,1787531,1,0,0
1,60,199480,1045425,0,0,0
1,50,214774,1019246,1,0,0
1,58,151948,1872106,1,0,0
1,51,168514,1069475,1,0,0
1,53,216123,1568484,0,0,0
1,57,214047,1234688,0,0,0
1,58,160687,1008666,0,0,0
1,57,202294,1019610,1,0,0
1,57,225373,1293078,1,0,1
1,54,181979,1344400,0,0,1
1,55,151102,1311683,0,0,1
1,58,166888,1965066,1,0,1
1,57,240307,1458448,1,0,1
1,60,159110,1105297,0,0,0
1,60,184896,1191273,1,0,0
1,50,241672,1571076,1,0,0
1,56,249293,1497359,0,0,0
1,50,196856,1128677,1,0,0
1,50,182818,1287532,1,0,1
1,60,198036,1896439,1,0,1
1,51,189579,1195522,1,0,1
1,60,206346,1393647,1,0,1
1,56,154125,1904292,1,0,1
1,86,431593,2610013,1,1,0
1,71,369517,2975963,0,0,0
1,79,419309,3297893,1,1,0
1,76,232633,3843275,1,0,0
1,83,367326,4168536,1,1,0
1,85,340562,2824205,0,0,0
1,84,343536,3032267,0,1,0
1,68,255979,4178972,0,1,0
1,72,293341,4152134,0,1,0
1,88,413748,3608617,1,0,0
1,77,429579,2640416,0,0,0
1,81,322402,2990406,0,1,0
1,89,275760,3563976,1,0,0
1,65,263411,2854620,1,1,0
1,88,398360,3510899,0,1,0
1,81,386623,3378182,1,0,0
1,86,285780,2581874,1,0,0
1,88,316963,3932630,1,0,0
1,80,323378,3815123,0,1,0
1,68,389081,2557491,1,1,0
1,70,303491,2770549,0,1,0
1,75,306962,3267495,0,1,0
1,70,254252,3776099,0,0,0
1,87,294581,3489677,0,0,0
1,82,383590,3950068,0,1,0
1,74,391311,3531464,1,1,0
1,84,403703,3358324,1,1,0
1,74,388801,3312378,0,1,0
1,71,379755,3962113,1,0,0
1,68,294734,3536416,1,0,0
1,79,416719,3124636,1,1,0
1,65,294800,3775759,1,1,0
1,74,240895,2502222,1,1,0
1,88,426228,3677286,1,1,0
1,81,265227,2586983,1,0,0
1,65,433534,2979704,1,1,0
1,74,439056,4158172,1,1,0
1,68,365507,3719941,0,0,0
1,66,341003,3929024,0,1,0
1,87,270905,3694028,0,0,0
1,83,421354,3833835,1,0,0
1,66,255497,3192997,1,1,0
1,77,322136,2898513,1,0,0
1,90,340907,3974017,1,1,0
1,78,384589,3136112,1,0,0
1,77,407582,3524145,1,1,0
1,76,269654,4024819,0,1,0
1,71,322123,3256679,1,0,0
1,84,296335,3313855,0,0,0
1,88,316309,2674718,1,1,0
1,88,232840,3551820,1,0,0
1,87,388735,3488378,0,1,0
1,75,349267,2754714,1,0,0
1,85,370046,4195334,0,1,0
1,74,361021,3183429,1,1,0
1,90,387269,2981193,1,1,0
1,85,321265,2710754,0,1,0
1,82,395386,3520120,0,0,0
1,70,380028,3284196,0,1,0
1,74,279011,3646318,1,0,0
1,75,373501,2720393,1,0,0
1,90,409968,3328097,1,1,0
1,72,422530,3206949,1,0,0
1,66,259793,3161003,1,0,0
1,80,239023,3508643,1,0,0
1,70,312865,4017467,0,0,0
1,85,428063,3994094,0,0,0
1,76,232338,3718776,1,1,0
1,76,335230,4144031,1,0,0
1,65,411723,2916591,1,1,1
1,72,394774,3028550,0,1,1
1,90,331430,2675472,0,1,1
1,81,439879,3212580,0,1,1
1,87,366087,3401137,1,0,1
1,71,345230,2975010,0,1,1
1,75,327600,3735878,1,0,1
1,83,249132,2520843,0,0,1
1,73,440740,3143804,1,0,1
1,83,317002,3717213,0,0,1
1,79,255305,2744030,1,1,1
1,86,281313,2945179,0,0,1
1,89,434552,4073118,1,0,1
1,75,381159,3864016,0,0,1
1,71,437082,3265881,0,0,1
1,76,364686,4022709,0,1,1
1,70,343214,2871716,1,0,1
1,68,445117,2888863,0,0,1
1,74,267122,3337744,1,1,1
1,87,354870,3117618,1,0,1
1,81,317143,4164644,0,1,1
1,67,327627,4112560,0,0,1
1,89,349709,3275173,1,1,1
1,83,250305,2532519,1,1,1
1,71,239698,3222271,1,0,1
1,67,398071,4108650,0,0,1
1,85,345790,3990503,1,1,1
1,78,380311,3596965,0,0,1
1,89,434946,2966509,0,0,1
1,78,297158,2644829,0,0,1
1,72,252988,3543079,0,0,1
2,60,247802,1884288,1,1,1
2,57,265669,2423768,1,1,1
2,57,241784,1849653,1,1,1
2,54,244280,2197439,0,0,1
2,58,237920,2295888,1,0,1
2,54,215496,2012085,1,1,1
2,56,294237,1716083,1,0,1
2,60,229088,1889079,1,0,1
2,50,215344,1742052,1,1,1
2,54,291199,1909543,1,1,1
2,56,279948,2203294,0,0,1
2,54,251905,2469851,0,0,1
2,52,255514,2326842,0,0,1
2,50,259935,2461489,1,0,1
2,52,286222,2348596,0,0,1
2,60,269528,1583846,1,1,1
2,54,229074,2375797,1,0,1
2,51,260177,1824662,0,0,1
2,51,228398,2491355,0,1,1
2,57,230820,2181018,1,0,1
2,58,262499,1721039,1,1,1
2,57,275594,2256125,0,1,1
2,60,290306,1635131,0,1,1
2,55,287760,2177013,1,1,1
2,54,259167,1870437,1,0,1
2,55,241563,1681448,0,0,1
2,56,257091,2319948,1,1,1
2,57,292517,2188165,0,1,1
2,53,260085,2287046,0,0,1
2,56,243685,1737161,0,0,1
2,56,218026,2340293,1,0,1
2,59,207255,1937326,0,1,1
2,56,201415,1736305,0,0,1
2,60,237719,2221429,1,1,1
2,54,212988,1501794,0,1,1
2,55,259688,2316754,1,0,1
2,50,258312,2308793,1,1,1
2,56,295184,2190322,1,1,1
2,53,265266,1771694,0,1,1
2,50,247828,2060323,1,1,1
2,51,268046,1936976,0,0,1
2,58,224122,1690695,1,0,1
2,58,277692,2316165,1,0,1
2,55,283480,1868015,1,1,1
2,52,224475,1764982,0,1,1
2,50,287579,2295081,1,1,1
2,56,211528,1749514,1,1,1
2,60,282748,2245961,1,0,1
2,56,248205,2113366,1,1,1
2,52,250181,2463247,0,1,1
2,51,208379,1645983,1,1,1
2,58,236282,2304391,0,0,1
2,60,266157,2160745,1,0,1
2,55,240244,1584552,1,1,1
2,56,279254,2272089,1,0,1
2,54,249595,1610047,1,1,1
2,57,238922,2429033,0,1,1
2,52,286479,2433514,0,0,1
2,59,202128,2283119,0,1,1
2,60,288180,1699985,0,0,1
2,55,274462,1948070,1,1,1
2,60,247887,1695566,0,0,1
2,59,243311,1585008,0,1,1
2,50,247036,1516543,1,0,1
2,60,282825,1503475,0,1,1
2,58,205680,2067467,0,1,1
2,51,265510,2260561,1,1,1
2,54,253186,2004695,1,0,1
2,59,297711,1933683,1,0,1
2,57,250288,2394233,0,1,1
2,58,292760,2245163,0,1,1
2,56,264652,1883745,0,1,1
2,52,269147,2465485,1,1,1
2,53,219276,1817646,1,1,1
2,59,268082,2005986,0,0,1
2,57,243286,2312970,1,0,1
2,55,272826,2310864,1,0,1
2,56,207441,1879179,0,1,1
2,56,222906,2078030,1,0,1
2,54,264775,1665902,1,1,1
2,50,288637,1514088,0,1,1
2,55,255824,1632553,0,1,1
2,54,255351,2454844,0,0,1
2,52,226521,1900288,1,0,1
2,57,270838,1586135,0,1,1
2,54,278550,1991446,0,0,1
2,56,249356,1506086,1,0,1
2,59,222592,1712756,1,1,1
2,57,285749,1661156,1,0,1
2,56,220852,1871605,1,1,1
2,53,262276,1941146,0,0,1
2,59,210582,1908100,0,0,1
2,54,257292,1683805,0,1,1
2,56,264994,2289878,0,0,1
2,52,206419,2197591,0,0,1
2,51,277349,1885624,1,1,1
2,60,232884,1663544,0,1,1
2,56,258340,1990788,0,0,1
2,50,236399,2210086,1,1,1
2,55,288774,2428305,0,1,1
2,53,252183,1760075,0,1,1
2,57,228437,2088180,1,1,1
2,56,251582,2204369,1,1,1
2,50,215786,2391782,0,1,1
2,55,234168,1657706,0,0,1
2,52,214664,1732455,0,1,0
2,52,239496,1560879,1,1,0
2,60,272652,2283765,0,1,0
2,52,235675,1834226,0,0,0
2,58,265957,2100779,0,0,0
2,50,296804,1518307,1,1,0
2,55,267946,1719033,1,0,0
2,58,291769,1898268,0,1,0
2,55,227387,2214363,0,1,0
2,53,248923,2051184,1,0,0
2,54,241436,1935484,0,0,0
2,54,293778,2456709,0,1,0
2,57,280096,1985894,0,1,0
2,58,284441,2177674,1,0,0
2,55,227654,1590703,0,0,0
2,57,257947,2069318,0,0,0
2,57,285955,2316041,0,0,0
2,57,227407,2425052,1,1,0
2,53,249992,1713697,0,1,0
2,51,276507,1653324,0,0,0
2,55,265670,2072794,1,1,0
2,53,269874,2390101,0,0,0
2,60,220445,1924023,1,1,0
2,57,240443,1591622,1,1,0
2,56,281486,1793186,1,0,0
2,52,289894,2401547,1,1,0
2,51,264876,2114857,1,0,0
2,58,231731,2203132,0,0,0
2,58,242940,1920677,0,1,0
2,57,246226,2160493,0,1,0
2,52,220919,1867018,0,0,0
2,54,293085,1955102,0,0,0
2,54,224787,2021382,0,1,0
2,54,292083,2147346,0,0,0
2,57,230674,2328578,1,1,0
2,50,248209,2165281,0,1,0
2,54,280200,2081458,0,1,0
2,56,260714,1756149,1,0,0
2,54,201466,2290769,1,0,0
2,53,273926,1637244,1,1,0
2,60,298830,2060747,0,1,0
2,57,213500,1925324,0,1,0
2,58,263806,1629188,0,1,0
2,60,294027,2366767,1,0,0
2,59,269717,1763921,1,1,0
2,60,522392,2136052,0,1,1
2,68,413728,3061150,0,1,1
2,66,506758,3150253,1,1,1
2,65,515189,3222097,0,0,1
2,61,598276,2666541,1,0,1
2,63,573961,2613415,1,1,1
2,65,469471,2564443,0,1,1
2,66,480233,2171852,1,1,1
2,63,444153,2184169,1,0,1
2,62,541081,2686981,0,1,1
2,62,533966,2575951,0,0,1
2,62,423549,2596809,0,1,1
2,70,409204,2498317,0,0,1
2,62,575754,2089053,1,0,1
2,69,432895,3212834,1,0,1
2,67,471851,3347988,1,0,1
2,64,418269,3139866,0,0,1
2,60,420474,3499010,1,1,1
2,68,473435,2248661,0,0,1
2,70,426818,2068069,1,0,1
2,61,438114,3119155,0,0,1
2,66,425311,3452506,1,1,1
2,69,413542,2771385,1,1,1
2,68,556778,2316717,0,0,1
2,64,507105,2174307,0,0,1
2,70,455350,2337938,1,0,1
2,63,481176,2625116,1,0,1
2,70,468218,2853262,0,0,1
2,66,450630,2869308,1,1,1
2,66,567043,2394774,0,0,1
2,65,486572,2757779,0,1,1
2,69,527919,2055989,0,1,1
2,67,447094,3073945,0,0,1
2,60,520783,2300058,1,0,1
2,66,537850,2350086,1,0,1
2,66,491208,2999296,0,1,1
2,64,468196,2256809,0,0,1
2,63,461156,2208473,1,1,1
2,61,405911,2312519,0,1,1
2,61,510852,3015935,1,1,1
2,62,567883,2350626,1,0,1
2,62,513107,2902431,1,1,1
2,70,511668,2714277,1,0,1
2,65,528444,2392748,1,1,1
2,65,566958,2181112,0,0,1
2,68,591706,3003163,0,0,1
2,67,593670,2981623,1,0,1
2,63,597820,3239877,1,1,1
2,60,507892,2526193,0,1,1
2,64,508868,2831666,0,1,1
2,61,446068,3030035,0,0,1
2,62,408850,3005848,1,0,1
2,64,558658,3132115,1,1,1
2,67,426689,2315096,0,1,1
2,68,467868,2491798,0,0,1
2,70,435024,2983248,1,1,1
2,60,585951,3341932,1,1,1
2,62,483181,2399689,1,1,1
2,60,572293,3375067,1,0,1
2,63,476134,2357395,0,1,1
2,63,531933,3236244,1,1,1
2,67,521526,2118512,1,1,1
2,66,436267,3068957,0,1,1
2,70,486112,2825961,1,0,1
2,63,547463,2522669,1,1,1
2,63,470560,2239285,1,1,1
2,64,462112,2858965,1,0,1
2,70,497850,2551151,1,1,1
2,62,497689,3492736,1,0,1
2,63,567866,2872991,0,0,1
2,68,420363,2185554,0,0,1
2,61,573675,2440061,1,1,1
2,69,529831,2541428,0,0,1
2,69,529447,2241340,1,1,1
2,70,516463,3314097,1,0,1
2,69,438204,3487845,0,1,1
2,66,494487,2545534,0,0,1
2,62,512762,2025024,0,1,1
2,69,516399,2042219,1,0,1
2,64,412696,2221434,1,1,1
2,63,580856,2172345,1,1,1
2,63,443717,3279409,0,0,1
2,61,444083,2993792,0,0,1
2,67,502586,2489323,0,1,1
2,65,452838,2489426,0,0,1
2,70,426428,2003108,1,0,1
2,68,534106,2064793,1,0,1
2,61,480903,2868717,1,0,1
2,68,509918,3394088,0,0,1
2,68,513258,3322615,0,0,1
2,67,448242,3058250,0,1,1
2,69,496583,2734787,1,0,1
2,65,462463,3405494,1,1,1
2,67,537944,2117740,0,0,1
2,65,528409,3343951,0,0,1
2,61,477028,2236296,1,1,1
2,68,500174,2503302,1,0,1
2,62,524380,2932677,0,0,1
2,63,440688,2787948,1,1,1
2,60,409410,2195972,0,1,1
2,68,502725,2084431,0,0,1
2,64,582347,3143336,0,0,1
2,69,520256,3470651,0,0,1
2,60,494607,2475669,1,0,1
2,61,593121,3108918,1,0,1
2,65,400853,2420442,1,1,0
2,66,532022,3066975,0,1,0
2,62,503158,3110201,0,0,0
2,67,497065,3298565,0,1,0
2,61,508422,2414678,1,0,0
2,62,429752,3469210,1,0,0
2,68,467325,2609021,1,1,0
2,62,447343,3334534,1,0,0
2,69,486200,2287656,0,0,0
2,61,442650,3223610,1,0,0
2,68,554594,2891292,0,0,0
2,66,406210,2598612,1,1,0
2,69,447255,3446688,0,0,0
2,70,516147,2175598,1,1,0
2,69,569754,2489929,1,1,0
2,70,468787,3448824,0,0,0
2,64,413930,2477822,1,1,0
2,62,443525,3153950,1,1,0
2,64,573801,2007894,1,1,0
2,60,597776,2895265,1,1,0
2,68,451254,2672967,0,1,0
2,68,476702,2389860,1,1,0
2,67,536519,2214375,1,0,0
2,60,577728,2345921,0,0,0
2,67,591610,2065558,0,0,0
2,69,439333,3302908,0,0,0
2,64,445482,2170547,0,1,0
2,63,513011,2383248,0,1,0
2,68,514613,2285441,0,0,0
2,68,430427,2000318,0,1,0
2,69,438316,2962532,0,0,0
2,63,495594,2874953,0,0,0
2,60,462148,3388275,1,0,0
2,65,486706,2149635,0,1,0
